Business Name,City,County,Phone,Address,Business Type,Source,Chain Status
LINEAGE WINERY LLC,SEBASTOPOL,Sonoma,,3637 FREI RD,Food Service,ABC License Data,INDEPENDENT
LYNMAR ESTATE WINERY,SEBASTOPOL,Sonoma,,3905 FREI RD,Food Service,ABC License Data,INDEPENDENT
MARCHELLE WINES,SEBASTOPOL,Sonoma,,2064 HWY 116 N,Food Service,ABC License Data,INDEPENDENT
MARIMAR ESTATE VINEYARDS & WINERY,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data,INDEPENDENT
MARTHA'S OLD MEXICO RESTAURANT,SEBASTOPOL,Sonoma,,305 N MAIN ST,Restaurant,ABC License Data,INDEPENDENT
MAYLENA WINES,SEBASTOPOL,Sonoma,,4115 ROSS RD,Food Service,ABC License Data,INDEPENDENT
MCILROY WINES,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data,INDEPENDENT
MEADOWCROFT WINES,SEBASTOPOL,Sonoma,,1446 INDUSTRIAL AVE,Food Service,ABC License Data,INDEPENDENT
MERRY EDWARDS WINERY,SEBASTOPOL,Sonoma,,2959 HIGHWAY 116 N,Food Service,ABC License Data,INDEPENDENT
MI PUEBLO MEXICAN RESTAURANT,SEBASTOPOL,Sonoma,,173 PLEASANT HILL AVE N,Mexican Restaurant,ABC License Data,INDEPENDENT
MOMBOS PIZZA,SEBASTOPOL,Sonoma,,560 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
NAIDU WINES,SEBASTOPOL,Sonoma,,2567 BLUCHER VALLEY RD,Food Service,ABC License Data,INDEPENDENT
NAMASTE KITCHEN,SEBASTOPOL,Sonoma,,7225 HEALDSBURG AVE,Food Service,ABC License Data,INDEPENDENT
OCHOAS MEXICAN RESTAURANT,SEBASTOPOL,Sonoma,,777 GRAVENSTEIN HWY N,Mexican Restaurant,ABC License Data,INDEPENDENT
OWL RIDGE WINES,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
PACIFIC MARKETS  #14,SEBASTOPOL,Sonoma,,550 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
PAUL HOBBS WINERY,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
PAUL HOBBS WINERY LP,SEBASTOPOL,Sonoma,,3355 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
PAX MAHLE WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data,INDEPENDENT
PLEIADES WINE COMPANY,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data,INDEPENDENT
R&B MARKET AND LIQUOR,SEBASTOPOL,Sonoma,,1130 GRAVENSTEIN HWY S,Food Service,ABC License Data,INDEPENDENT
RADIO-COTEAU WINE CELLARS,SEBASTOPOL,Sonoma,,2040 BARLOW LN,Food Service,ABC License Data,INDEPENDENT
RAEN WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data,INDEPENDENT
RED CAR WINE COMPANY,SEBASTOPOL,Sonoma,,8400 GRATON RD,Food Service,ABC License Data,INDEPENDENT
REICHWAGE WINERY,SEBASTOPOL,Sonoma,,1689 PLEASANT HILL RD,Food Service,ABC License Data,INDEPENDENT
RIVER ROAD WINES,SEBASTOPOL,Sonoma,,5220 ROSS RD,Food Service,ABC License Data,INDEPENDENT
ROUND TABLE PIZZA,SEBASTOPOL,Sonoma,,775 GRAVENSTEIN HWY SOUTH,Food Service,ABC License Data,CHAIN
RUBIO FAMILY WINES  LLC,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data,INDEPENDENT
SCHERRER WINERY,SEBASTOPOL,Sonoma,,4940 ROSS RD,Food Service,ABC License Data,INDEPENDENT
SEBASTOPOL GOLF COURSE,SEBASTOPOL,Sonoma,,2881 SCOTT RD,Food Service,ABC License Data,INDEPENDENT
SEBASTOPOL LIQUOR & DELI,SEBASTOPOL,Sonoma,,6800 SEBASTOPOL AVE,Food Service,ABC License Data,INDEPENDENT
SEBASTOPOL SUNSHINE CAFE,SEBASTOPOL,Sonoma,,124 S MAIN ST,Restaurant,ABC License Data,INDEPENDENT
SEQUOIA MINI MART,SEBASTOPOL,Sonoma,,1382 GRAVENSTEIN HWY S,Food Service,ABC License Data,INDEPENDENT
SHANE WINES,SEBASTOPOL,Sonoma,,7931 VIOLA CT,Food Service,ABC License Data,INDEPENDENT
SIMPATICO WINE COMPANY,SEBASTOPOL,Sonoma,,2030 BARLOW LN,Food Service,ABC License Data,INDEPENDENT
SINGER WINE,SEBASTOPOL,Sonoma,,7361 BAKER LN,Food Service,ABC License Data,INDEPENDENT
SIX CLOVES WINES,SEBASTOPOL,Sonoma,,7620 HEALDSBURG AVE,Food Service,ABC License Data,INDEPENDENT
SMALL VINES WINES,SEBASTOPOL,Sonoma,,2160 GREEN HILL RD,Food Service,ABC License Data,INDEPENDENT
SONOMA WINE SHOP,SEBASTOPOL,Sonoma,,2295 GRAVENSTEIN HWY S,Food Service,ABC License Data,INDEPENDENT
SUSHI HANA,SEBASTOPOL,Sonoma,,6930 BURNETT ST,Food Service,ABC License Data,INDEPENDENT
SUSHI TOZAI,SEBASTOPOL,Sonoma,,7531 HEALDSBURG AVE,Food Service,ABC License Data,INDEPENDENT
TAFT STREET WINERY,SEBASTOPOL,Sonoma,,2030 BARLOW LN,Food Service,ABC License Data,INDEPENDENT
THAI POT,SEBASTOPOL,Sonoma,,6961 SEBASTOPOL AVE,Asian Restaurant,ABC License Data,INDEPENDENT
THE LITTORAI WINES,SEBASTOPOL,Sonoma,,788 GOLD RIDGE RD,Food Service,ABC License Data,INDEPENDENT
VIVA MEXICANA,SEBASTOPOL,Sonoma,,841 GRAVENSTEIN HWY S,Mexican Restaurant,ABC License Data,INDEPENDENT
WHOLE FOODS MARKET,SEBASTOPOL,Sonoma,,6910 MCKINLEY AVE,Food Service,ABC License Data,CHAIN
WINE SELECTION THE,SEBASTOPOL,Sonoma,,6871 ABBOTT AVE,Food Service,ABC License Data,INDEPENDENT
WINESECRETS,SEBASTOPOL,Sonoma,,1365 GRAVENSTEIN HWY S,Food Service,ABC License Data,INDEPENDENT
WINEWORKS SEBASTOPOL,SEBASTOPOL,Sonoma,,870 GRAVENSTEIN HWY N,Food Service,ABC License Data,INDEPENDENT
WINNER'S CIRCLE WINERY,SEBASTOPOL,Sonoma,,4940 ROSS RD,Food Service,ABC License Data,INDEPENDENT
7 ELEVEN STORE 2232 16268G,SONOMA,Sonoma,,194 W NAPA ST,Food Service,ABC License Data,CHAIN
ACTA WINE,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
ADELANTE WINE,SONOMA,Sonoma,,17854 CARRIGER RD,Food Service,ABC License Data,INDEPENDENT
ADOBE ROAD WINERY,SONOMA,Sonoma,,481 1ST ST W,Food Service,ABC License Data,INDEPENDENT
ANABA WINES,SONOMA,Sonoma,,60 BONNEAU RD,Food Service,ABC License Data,INDEPENDENT
AUSTRAL WINES LLC,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data,INDEPENDENT
AUTEUR WINES,SONOMA,Sonoma,,373 1ST ST W,Food Service,ABC License Data,INDEPENDENT
BARNARD GRIFFIN INC,SONOMA,Sonoma,,20580 8TH ST E,Bar,ABC License Data,INDEPENDENT
BARTHOLOMEW ESTATE WINERY,SONOMA,Sonoma,,1000 VINEYARD LN,Bar,ABC License Data,INDEPENDENT
BASQUE BOULANGERIE CAFE,SONOMA,Sonoma,,460 1ST ST E,Restaurant,ABC License Data,INDEPENDENT
BEDROCK WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
BERKELEY & STUART WINE COMPANY,SONOMA,Sonoma,,18361 RIVERSIDE DR,Food Service,ABC License Data,INDEPENDENT
BERTHOUD WINERY,SONOMA,Sonoma,,1265 CRAIG AVE,Food Service,ABC License Data,INDEPENDENT
BIG VILLAGE WINE COMPANY,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
BIRDHORSE WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
BLACKPOOLMATT'S WINE CLUB,SONOMA,Sonoma,,445 2ND ST W,Food Service,ABC License Data,INDEPENDENT
BONNEAU WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
BORDES WINES,SONOMA,Sonoma,,21783 CHAMPLIN CREEK LN,Food Service,ABC License Data,INDEPENDENT
BROADWAY MARKET,SONOMA,Sonoma,,20511 BROADWAY,Food Service,ABC License Data,INDEPENDENT
BRONCO WINE COMPANY,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data,INDEPENDENT
BUENA VISTA WINERY,SONOMA,Sonoma,,18000 OLD WINERY RD,Food Service,ABC License Data,INDEPENDENT
BUMP CITY WINE CO.,SONOMA,Sonoma,,23355 MILLERICK RD,Food Service,ABC License Data,INDEPENDENT
BURGERS & VINE BBQ JOINT,SONOMA,Sonoma,,400 1ST ST E,Food Service,ABC License Data,INDEPENDENT
BYDAND WINES,SONOMA,Sonoma,,1690 CARNEROS MEADOWS LN,Food Service,ABC License Data,INDEPENDENT
CAFE LA HAYE  LLC,SONOMA,Sonoma,,140 E NAPA ST,Restaurant,ABC License Data,INDEPENDENT
CALEB LEISURE WINES,SONOMA,Sonoma,,521 BROADWAY,Food Service,ABC License Data,INDEPENDENT
CALIFORNIA WINE SALES,SONOMA,Sonoma,,22455 BROADWAY,Food Service,ABC License Data,INDEPENDENT
CALIFORNIA WINERIES & VINEYARDS,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
CAMINO WINES,SONOMA,Sonoma,,1450 NUT TREE LN,Food Service,ABC License Data,INDEPENDENT
CARNEROS DELI,SONOMA,Sonoma,,23001 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
CARNEROS HILLS WINERY,SONOMA,Sonoma,,27000 RAMAL RD,Food Service,ABC License Data,INDEPENDENT
CARNEROS WINE COMPANY INC,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
COBB WINES,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data,INDEPENDENT
COBDEN WINI WINES,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
COMMUNITY CAFE,SONOMA,Sonoma,,875 W NAPA ST,Restaurant,ABC License Data,INDEPENDENT
CR GRAYBEHL WINE COMPANY,SONOMA,Sonoma,,281 SIESTA WAY,Food Service,ABC License Data,INDEPENDENT
CVS PHARMACY STORE 9152,SONOMA,Sonoma,,201 W NAPA ST,Food Service,ABC License Data,INDEPENDENT
DARLING FAMILY WINES,SONOMA,Sonoma,,27 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
DAYLIGHT WINE COMPANY,SONOMA,Sonoma,,780 W NAPA ST,Food Service,ABC License Data,INDEPENDENT
DELHI BELLY INDIAN BISTRO,SONOMA,Sonoma,,522 BROADWAY,Food Service,ABC License Data,INDEPENDENT
DELHI BELLY INDIAN BISTROS,SONOMA,Sonoma,,522 BROADWAY,Food Service,ABC License Data,INDEPENDENT
DELILLE CELLARS,SONOMA,Sonoma,,564 BROADWAY,Food Service,ABC License Data,INDEPENDENT
DESIRE LINES WINE CO.,SONOMA,Sonoma,,21481 8TH ST E   STE 15B,Food Service,ABC License Data,INDEPENDENT
DIOSA WINES LLC,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
DOS PIEDRAS WINES LLC,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
DUNSTAN WINES,SONOMA,Sonoma,,1951 FELDER RD,Food Service,ABC License Data,INDEPENDENT
DYSFUNCTIONAL FAMILY WINERY,SONOMA,Sonoma,,20680 HYDE RD,Food Service,ABC License Data,INDEPENDENT
E SAAN THAI HOUSE,SONOMA,Sonoma,,18629 SONOMA HWY 88,Asian Restaurant,ABC License Data,INDEPENDENT
EASY STOP MARKET,SONOMA,Sonoma,,925 BROADWAY,Food Service,ABC License Data,INDEPENDENT
ECO TERRENO WINES,SONOMA,Sonoma,,19327 SONOMA HWY,Food Service,ABC License Data,INDEPENDENT
EL COYOTE MARKET & DELI,SONOMA,Sonoma,,18615 SONOMA HWY,Food Service,ABC License Data,INDEPENDENT
EL GRAN TACO,SONOMA,Sonoma,,40 CALLE DEL MONTE,Mexican Restaurant,ABC License Data,INDEPENDENT
ENKIDU WINE,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data,INDEPENDENT
EPICUREAN WINES,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ETRE WINES,SONOMA,Sonoma,,1073 LARK AVE,Food Service,ABC License Data,INDEPENDENT
FAYE WINE CELLARS LLC,SONOMA,Sonoma,,17041 SUMMER MEADOW LN,Food Service,ABC License Data,INDEPENDENT
FILAMENTS WINE,SONOMA,Sonoma,,569 BARRACHI WY,Food Service,ABC License Data,INDEPENDENT
FILOMENA WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
FLAMBEAUX WINE,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
FOLEY FAMILY WINES,SONOMA,Sonoma,,389 E 4TH ST,Food Service,ABC License Data,INDEPENDENT
FOUR BEARS WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
FREE FLOW WINES,SONOMA,Sonoma,,21945 CARNEROS LAKE LN,Food Service,ABC License Data,INDEPENDENT
FRESH WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
FULCRUM WINES,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
GAIL WINES,SONOMA,Sonoma,,18361 RIVERSIDE DR,Food Service,ABC License Data,INDEPENDENT
GENERATIONS OF SONOMA WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
GLORIA FERRER WINERY,SONOMA,Sonoma,,23555 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
GOURMET TACO SHOP,SONOMA,Sonoma,,19235 SONOMA HWY,Mexican Restaurant,ABC License Data,INDEPENDENT
GRAND NAPA WINE COMPANY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
GRAND SCHEME WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
GRIEVE FAMILY WINES,SONOMA,Sonoma,,465 1ST ST W,Food Service,ABC License Data,INDEPENDENT
GUNDLACH BUNDSCHU WINERY,SONOMA,Sonoma,,2000 DENMARK ST,Food Service,ABC License Data,INDEPENDENT
HAMEL FAMILY WINES,SONOMA,Sonoma,,15401 AND 15409 SONOMA HIGHWAY,Food Service,ABC License Data,INDEPENDENT
HAMILTON FAMILY WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
HARVEST WINES INC,SONOMA,Sonoma,,22033 BONNESS RD,Food Service,ABC License Data,INDEPENDENT
HEADLEY WINE GROUP LLC,SONOMA,Sonoma,,16600 GEHRICKE RD,Food Service,ABC License Data,INDEPENDENT
HEARTH WINES LLC,SONOMA,Sonoma,,18970 OLIVE AVE,Food Service,ABC License Data,INDEPENDENT
HEIRS OF MY DREAM WINERY,SONOMA,Sonoma,,22985 BURNDALE RD,Food Service,ABC License Data,INDEPENDENT
HENWOOD WINE,SONOMA,Sonoma,,1541 N CASTLE RD,Food Service,ABC License Data,INDEPENDENT
HOMEWOOD WINERY,SONOMA,Sonoma,,23120 BURNDALE RD,Food Service,ABC License Data,INDEPENDENT
HOPMONK TAVERN,SONOMA,Sonoma,,691 BROADWAY,Bar,ABC License Data,INDEPENDENT
IL FOUCO PIZZA,SONOMA,Sonoma,,18350 SONOMA HWY,Food Service,ABC License Data,INDEPENDENT
INDIAN LEAP LLC,SONOMA,Sonoma,,2320 LOVALL VALLEY RD,Food Service,ABC License Data,INDEPENDENT
INTERGALACTIC WINE COMPANY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ISA WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
JACOB'S RESTAURANT,SONOMA,Sonoma,,1266 BROADWAY,Restaurant,ABC License Data,INDEPENDENT
JOLIE LAIDE WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
JOSEPH-JIBRIL WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
JUMBO TIME WINES,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
KAMARIS WINES LLC,SONOMA,Sonoma,,22097 BONNESS RD,Food Service,ABC License Data,INDEPENDENT
KAMEN ESTATE WINES,SONOMA,Sonoma,,111 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
KASHUBA WINE  LLC,SONOMA,Sonoma,,16490 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
KEEFE FAMILY WINES,SONOMA,Sonoma,,21481 8TH ST E STE 1,Food Service,ABC License Data,INDEPENDENT
KIONA VINEYARDS WINERY,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data,INDEPENDENT
KISMET WINE,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
KUTCH WINES,SONOMA,Sonoma,,22020 CARNEROS VINEYARD WAY,Food Service,ABC License Data,INDEPENDENT
LA HACIENDA GRILL,SONOMA,Sonoma,,561 5TH ST W,Food Service,ABC License Data,INDEPENDENT
LA LUKE WINES,SONOMA,Sonoma,,23277 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
LA PRENDA WINES,SONOMA,Sonoma,,22380 BROADWAY,Food Service,ABC License Data,INDEPENDENT
LACUNA WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
LARSON FAMILY WINERY INC,SONOMA,Sonoma,,23355 MILLERICK RD,Food Service,ABC License Data,INDEPENDENT
LARUE WINES,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data,INDEPENDENT
LAS JARAS WINES,SONOMA,Sonoma,,1690 CARNEROS MEADOWS LN,Food Service,ABC License Data,INDEPENDENT
LAS JARAS WINES  LLC,SONOMA,Sonoma,,363 FRANCE ST,Food Service,ABC License Data,INDEPENDENT
LASALETTE RESTAURANT,SONOMA,Sonoma,,452 1ST ST E,Restaurant,ABC License Data,INDEPENDENT
LEAP OF GRAPES WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
LEDSON VINEYARD & WINERY,SONOMA,Sonoma,,21692 8TH ST E BLDG B,Food Service,ABC License Data,INDEPENDENT
LEDSON VINEYARD AND WINERY,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
LEVY RESTAURANTS AT INFINEON RACEWAY,SONOMA,Sonoma,,29355 ARNOLD DR,Restaurant,ABC License Data,INDEPENDENT
LLANDU ESTATE WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
LMAO WINES,SONOMA,Sonoma,,21481 8TH ST,Food Service,ABC License Data,INDEPENDENT
LOS MOLCAJETES BAR & GRILL,SONOMA,Sonoma,,19101 SONOMA HWY,Bar,ABC License Data,INDEPENDENT
MACLAREN WINE,SONOMA,Sonoma,,22020 CARNEROS VINEYARD WAY,Food Service,ABC License Data,INDEPENDENT
MACROSTIE WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
MAGNOLIA WINE SERVICES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
MARIONI WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
MARY'S PIZZA SHACK,SONOMA,Sonoma,,8 & 14 W SPAIN ST,Food Service,ABC License Data,INDEPENDENT
MATHIS WINE,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
MAYA RESTAURANT,SONOMA,Sonoma,,101 E NAPA ST,Restaurant,ABC License Data,INDEPENDENT
MEADOWCROFT WINES,SONOMA,Sonoma,,23570 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
MIGNANELLI WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
MOON HOLLOW WINERY,SONOMA,Sonoma,,481 1ST ST W,Food Service,ABC License Data,INDEPENDENT
MURPHYS IRISH PUB,SONOMA,Sonoma,,464 1ST ST E,Food Service,ABC License Data,INDEPENDENT
NAKEDWINES.COM,SONOMA,Sonoma,,389 E 4TH ST,Food Service,ABC License Data,INDEPENDENT
NO FINE PRINT WINE CO,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
NUGGET MARKET,SONOMA,Sonoma,,500 W NAPA ST,Food Service,ABC License Data,CHAIN
OBSIDIAN RIDGE WINE COMPANY,SONOMA,Sonoma,,134 CHURCH ST,Food Service,ABC License Data,INDEPENDENT
OBSIDIAN WINE CO,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ODISEA WINE COMPANY,SONOMA,Sonoma,,531 1ST ST E,Food Service,ABC License Data,INDEPENDENT
OLDE SONOMA PUBLIC HOUSE,SONOMA,Sonoma,,18615 SONOMA HWY,Food Service,ABC License Data,INDEPENDENT
OPAL MOON WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ORDAZ FAMILY WINES  LLC,SONOMA,Sonoma,,708 MARIANO DR,Food Service,ABC License Data,INDEPENDENT
OVERSHINE WINE CO,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data,INDEPENDENT
PAINT HORSE WINERY,SONOMA,Sonoma,,16510 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
PARKPOINT CLUB,SONOMA,Sonoma,,19111 SONOMA HWY,Food Service,ABC License Data,INDEPENDENT
PARKSIDE WINE BAR,SONOMA,Sonoma,,5 E NAPA ST,Bar,ABC License Data,INDEPENDENT
PASHA WINES,SONOMA,Sonoma,,19368 ORANGE AVE,Food Service,ABC License Data,INDEPENDENT
PEDUNCLE WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
PERSON WINE COMPANY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
PICAZO CAFE & DELI,SONOMA,Sonoma,,19100 ARNOLD DR,Restaurant,ABC License Data,INDEPENDENT
PIED A TERRE WINES,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data,INDEPENDENT
PONO WINES,SONOMA,Sonoma,,956 1ST ST W,Food Service,ABC License Data,INDEPENDENT
PROXY WINES LLC,SONOMA,Sonoma,,760 4TH ST E,Food Service,ABC License Data,INDEPENDENT
QUAIL RUN WINES,SONOMA,Sonoma,,855 QUAIL RUN WAY,Food Service,ABC License Data,INDEPENDENT
QUARRY LAKE WINERY  SONOMA,SONOMA,Sonoma,,26200 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
R2 WINE COMPANY,SONOMA,Sonoma,,654 BROADWAY,Food Service,ABC License Data,INDEPENDENT
RAM'S GATE WINERY,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
RAMS GATE WINERY,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
RED STITCH WINE GROUP,SONOMA,Sonoma,,1700 MOON MOUNTAIN RD,Food Service,ABC License Data,INDEPENDENT
REPRIS WINES/TEXTURE,SONOMA,Sonoma,,35 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
REPRIS WINES/TEXTURE/PANGLOSS CELLARS,SONOMA,Sonoma,,21889 8TH ST E,Food Service,ABC License Data,INDEPENDENT
RIPPEY WINE COMPANY  LLC,SONOMA,Sonoma,,4202 STAGE GULCH RD,Food Service,ABC License Data,INDEPENDENT
RMK WINES,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ROBLEDO FAMILY WINERY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ROCHE WINERY  LLC,SONOMA,Sonoma,,22097 BONNESS RD,Food Service,ABC License Data,INDEPENDENT
ROCK AND CLAY WINES LLC,SONOMA,Sonoma,,455 EASTIN DR,Food Service,ABC License Data,INDEPENDENT
ROGER ROESSLER WINES,SONOMA,Sonoma,,654 BROADWAY,Food Service,ABC License Data,INDEPENDENT
ROMILILLY WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
ROUND TABLE PIZZA,SONOMA,Sonoma,,201 W NAPA ST,Food Service,ABC License Data,CHAIN
SAMANDLA WINE IMPORTS,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SANGIACOMO FAMILY WINES,SONOMA,Sonoma,,21545 BROADWAY ST,Food Service,ABC License Data,INDEPENDENT
SCHUG WINERY,SONOMA,Sonoma,,602 BONNEAU RD,Food Service,ABC License Data,INDEPENDENT
SCRIBE WINERY,SONOMA,Sonoma,,2100 DENMARK ST,Food Service,ABC License Data,INDEPENDENT
SEAN MINOR WINES,SONOMA,Sonoma,,21007 BROADWAY,Food Service,ABC License Data,INDEPENDENT
SERRES RANCH WINE,SONOMA,Sonoma,,16060 HWY 12,Food Service,ABC License Data,INDEPENDENT
SERRES RANCH WINE @ SONOMAS TUESDAY NIGHT CFM,SONOMA,Sonoma,,1 THE PLAZA,Food Service,ABC License Data,INDEPENDENT
SHIGE SUSHI,SONOMA,Sonoma,,19161 HIGHWAY 12,Food Service,ABC License Data,INDEPENDENT
SIMPATICO WINE COMPANY,SONOMA,Sonoma,,127 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
SKYLARK WINE COMPANY,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SMITH STORY WINE CELLARS,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SOL REI WINE,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
SONOMA COLLECTION WINES,SONOMA,Sonoma,,22380 BROADWAY,Food Service,ABC License Data,INDEPENDENT
SONOMA EATS,SONOMA,Sonoma,,18133 HIGHWAY 12,Restaurant,ABC License Data,INDEPENDENT
SONOMA GOLF CLUB,SONOMA,Sonoma,,17700 ARNOLD DR,Food Service,ABC License Data,INDEPENDENT
SONOMA GRILLE,SONOMA,Sonoma,,165 W NAPA ST,Food Service,ABC License Data,INDEPENDENT
SONOMA HARVEST WINERY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SONOMA MARKET INC,SONOMA,Sonoma,,500 W NAPA ST,Food Service,ABC License Data,INDEPENDENT
SONOMA VALLEY CUSTOM WINE,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SONOMA VALLEY MARKET,SONOMA,Sonoma,,990 GROVE ST,Food Service,ABC License Data,INDEPENDENT
SOPHIE JAMES WINES,SONOMA,Sonoma,,21684 8TH ST E,Food Service,ABC License Data,INDEPENDENT
SOSIE WINES,SONOMA,Sonoma,,25 E NAPA ST,Food Service,ABC License Data,INDEPENDENT
