Business Name,City,County,Phone,Address,Business Type,Source
PETER PAUL WINES,SANTA ROSA,Sonoma,,5700 OCCIDENTAL RD,Food Service,ABC License Data
PHAMUS WINERY,SANTA ROSA,Sonoma,,4020 FRANKS CT,Food Service,ABC License Data
PHO VIETNAM,SANTA ROSA,Sonoma,,711 STONY POINT RD,Food Service,ABC License Data
PINER CAFE,SANTA ROSA,Sonoma,,975 PINER RD,Restaurant,ABC License Data
PISONI VINEYARDS & WINERY,SANTA ROSA,Sonoma,,3352 COFFEY LN,Food Service,ABC License Data
POLEMONIUM WINES,SANTA ROSA,Sonoma,,537 4TH ST,Food Service,ABC License Data
PREMIUM WINE STORAGE,SANTA ROSA,Sonoma,,1450 AIRPORT BLVD,Food Service,ABC License Data
PRESTIGE WORLDWIDE WINE COMPANY LLC,SANTA ROSA,Sonoma,,100 E STREET,Food Service,ABC License Data
PROHIBIDO WINES,SANTA ROSA,Sonoma,,847 SANTA BARBARA DR,Food Service,ABC License Data
PROMETHEUS WINE EXPORTS,SANTA ROSA,Sonoma,,2283 NECTARINE DR,Food Service,ABC License Data
PUCCIONI WINES,SANTA ROSA,Sonoma,,3449 VERDI VISTA DR,Food Service,ABC License Data
PURPLE WINE COMPANY,SANTA ROSA,Sonoma,,2120 OLIVET RD,Food Service,ABC License Data
QUICK PICK MARKET,SANTA ROSA,Sonoma,,201 W 7TH ST,Food Service,ABC License Data
QUICK PICK MARKET & DELI,SANTA ROSA,Sonoma,,925 CORPORATE CENTER PKWY,Food Service,ABC License Data
QUICK SUSHI,SANTA ROSA,Sonoma,,2500 MENDOCINO AVE,Food Service,ABC License Data
QUIK STOP MARKET #35,SANTA ROSA,Sonoma,,816 MCMINN AVE,Food Service,ABC License Data
RAFT WINES,SANTA ROSA,Sonoma,,940 LUDWIG AVE,Food Service,ABC License Data
RED POST WINES,SANTA ROSA,Sonoma,,3857 GUERNEVILLE RD,Food Service,ABC License Data
RED SLED WINERY,SANTA ROSA,Sonoma,,3354 COFFEY LN,Food Service,ABC License Data
REDWOOD EMPIRE WINE STORAGE,SANTA ROSA,Sonoma,,4325 SANTA ROSA AVE,Food Service,ABC License Data
REDWOOD EMPIRE WINE STORAGE INC,SANTA ROSA,Sonoma,,4325 SANTA ROSA AVE,Food Service,ABC License Data
REFUGE WINES INC,SANTA ROSA,Sonoma,,981 AIRWAY CT,Food Service,ABC License Data
REGAL WINE COMPANY,SANTA ROSA,Sonoma,,133 AVIATION BLVD,Food Service,ABC License Data
REPUBLIC NATIONAL DISTRIBUTING COMPANY OF CALIFORN,SANTA ROSA,Sonoma,,256 SUTTON PL,Food Service,ABC License Data
RICARDOS BAR & GRILL,SANTA ROSA,Sonoma,,2700 YULUPA AVE,Bar,ABC License Data
ROJAS VINEYARDS AND WINERY LLC,SANTA ROSA,Sonoma,,3360 COFFEY LN,Food Service,ABC License Data
ROJAS WINES,SANTA ROSA,Sonoma,,5721 BRAVO TORO LN,Food Service,ABC License Data
ROMILILLY WINES,SANTA ROSA,Sonoma,,10 4TH ST,Food Service,ABC License Data
RON NOBLE WINES,SANTA ROSA,Sonoma,,5700 OCCIDENTAL RD,Food Service,ABC License Data
ROSSO PIZZERIA & WINE BAR,SANTA ROSA,Sonoma,,53 MONTGOMERY DR,Bar,ABC License Data
SAM'S MARKET #11,SANTA ROSA,Sonoma,,2780 STONY POINT RD,Food Service,ABC License Data
SAM'S MARKET #16,SANTA ROSA,Sonoma,,3690 MOORLAND AVE,Food Service,ABC License Data
SAMS FOR PLAY CAFE,SANTA ROSA,Sonoma,,1024 SEBASTOPOL RD,Restaurant,ABC License Data
SAMS FOR PLAY CAFE & CATERING,SANTA ROSA,Sonoma,,2630 CLEVELAND AVE,Restaurant,ABC License Data
SAMS MARKET #18,SANTA ROSA,Sonoma,,5290 AERO DR,Food Service,ABC License Data
SANDY'S TAKE & BAKE PIZZA,SANTA ROSA,Sonoma,,2013 & 2015 ELIZABETH WAY,Food Service,ABC License Data
SANS MARKET,SANTA ROSA,Sonoma,,2790 SANTA ROSA AVE,Food Service,ABC License Data
SANTA ROSA COUNTRY CLUB,SANTA ROSA,Sonoma,,333 COUNTRY CLUB DR,Food Service,ABC License Data
SANTA ROSA FINE WINE,SANTA ROSA,Sonoma,,1820 SLATER ST,Food Service,ABC License Data
SANTA ROSA FOOD & LIQUOR,SANTA ROSA,Sonoma,,1750 SANTA ROSA AVE,Food Service,ABC License Data
SAUSALITO LIQUOR COMPANY  LLC,SANTA ROSA,Sonoma,,3000 DUTTON AVE,Food Service,ABC License Data
SAVOR VIETNAMESE CUISINE,SANTA ROSA,Sonoma,,4275 MONTGOMERY DR,Food Service,ABC License Data
SCHERMEISTER WINERY,SANTA ROSA,Sonoma,,6705 CRISTO LN,Food Service,ABC License Data
SEA NOODLE BAR,SANTA ROSA,Sonoma,,286 CODDINGTOWN CTR,Bar,ABC License Data
SEA THAI BISTRO,SANTA ROSA,Sonoma,,2350 MIDWAY DR,Asian Restaurant,ABC License Data
SEOUL TO TOKYO KITCHEN,SANTA ROSA,Sonoma,,3082 MARLOW RD,Food Service,ABC License Data
SERRES RANCH WINE,SANTA ROSA,Sonoma,,6705 CRISTO LN,Food Service,ABC License Data
SHADY OAK BARREL HOUSE,SANTA ROSA,Sonoma,,420 1ST ST,Bar,ABC License Data
SHELDON WINES,SANTA ROSA,Sonoma,,3360 COFFEY LN STE E,Food Service,ABC License Data
SHOGUN JAPANESE RESTAURANT,SANTA ROSA,Sonoma,,1531 FARMERS LN,Restaurant,ABC License Data
SICHEL FAMILY WINERY,SANTA ROSA,Sonoma,,3360 COFFEY LN,Food Service,ABC License Data
SIMPATICO WINE COMPANY,SANTA ROSA,Sonoma,,5765 BENNETT VALLEY RD,Food Service,ABC License Data
SINGER WINE,SANTA ROSA,Sonoma,,3358 COFFEY LN,Food Service,ABC License Data
SOLLEVATO WINES,SANTA ROSA,Sonoma,,1670 SCARLET PL,Food Service,ABC License Data
SONOMA WINE COMPANY,SANTA ROSA,Sonoma,,2120 OLIVET RD,Food Service,ABC License Data
SONOMA WINE FLIGHTS,SANTA ROSA,Sonoma,,6000 FLIGHTLINE DR,Food Service,ABC License Data
SOSIE WINES,SANTA ROSA,Sonoma,,6705 CRISTO LN,Food Service,ABC License Data
SQUAM ROCK WINES,SANTA ROSA,Sonoma,,414 CHINN ST,Food Service,ABC License Data
SR FOOD STORE,SANTA ROSA,Sonoma,,451 SEBASTOPOL RD,Food Service,ABC License Data
ST FRANCIS WINERY AND VINEYARDS,SANTA ROSA,Sonoma,,100 PYTHIAN RD,Food Service,ABC License Data
ST ROSE WINERY,SANTA ROSA,Sonoma,,5775 OLD REDWOOD HWY,Food Service,ABC License Data
ST. FRANCIS WINERY AND VINEYARDS,SANTA ROSA,Sonoma,,500 PYTHIAN RD,Food Service,ABC License Data
STAR ZONE LIQUOR,SANTA ROSA,Sonoma,,3575 INDUSTRIAL DR,Food Service,ABC License Data
STONY POINT MARKET,SANTA ROSA,Sonoma,,3207 STONY POINT RD A,Food Service,ABC License Data
SU CASA MEXICAN RESTAURANT,SANTA ROSA,Sonoma,,108 CALISTOGA RD,Mexican Restaurant,ABC License Data
SUNCE WINERY,SANTA ROSA,Sonoma,,1839 OLIVET RD,Food Service,ABC License Data
SUPER CHAVEZ MARKET,SANTA ROSA,Sonoma,,1480 GUERNEVILLE RD,Food Service,ABC License Data
SUPER LATINO MARKET,SANTA ROSA,Sonoma,,1701 SEBASTOPOL RD,Food Service,ABC License Data
SUPER SONOMAN WINE,SANTA ROSA,Sonoma,,1404 SNOWY EGRET DR,Food Service,ABC License Data
SUSHI ROSA,SANTA ROSA,Sonoma,,515 4TH ST,Food Service,ABC License Data
TACOS AL CARBON,SANTA ROSA,Sonoma,,500 SEBASTOPOL RD,Mexican Restaurant,ABC License Data
TAJ CAFE,SANTA ROSA,Sonoma,,1940 PINER RD,Restaurant,ABC License Data
TARA BELLA WINERY,SANTA ROSA,Sonoma,,3701 VIKING RD,Food Service,ABC License Data
TERRA ALMA WINES LLC,SANTA ROSA,Sonoma,,120 STONY POINT RD,Food Service,ABC License Data
THAI HOUSE NOODLES SOUP,SANTA ROSA,Sonoma,,1899 MENDOCINO AVE,Asian Restaurant,ABC License Data
THAI POT RESTAURANT,SANTA ROSA,Sonoma,,2478 W 3RD ST,Asian Restaurant,ABC License Data
THE FLYING ACE KITCHEN & TAP ROOM,SANTA ROSA,Sonoma,,2200 AIRPORT BLVD,Food Service,ABC License Data
THEWINESPIES.COM,SANTA ROSA,Sonoma,,1377 CORPORATE CNTR PKWY,Food Service,ABC License Data
THIRTY-SEVEN WINERY,SANTA ROSA,Sonoma,,3358 COFFEY LN,Food Service,ABC License Data
THOMPSON FAMILY WINES  LLC,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
TING HAU RESTAURANT,SANTA ROSA,Sonoma,,717 4TH ST,Restaurant,ABC License Data
TIPP THAI CUISINE,SANTA ROSA,Sonoma,,1778 PINER RD,Asian Restaurant,ABC License Data
TLAHCO MEXICAN GRILL,SANTA ROSA,Sonoma,,1800 MENDOCINO AVE,Mexican Restaurant,ABC License Data
TOKYO KITCHEN,SANTA ROSA,Sonoma,,2500 MENDOCINO AVE,Food Service,ABC License Data
TOTAL WINE & MORE,SANTA ROSA,Sonoma,,2705 SANTA ROSA AVE,Food Service,ABC License Data
TROMBETTA FAMILY WINES,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
TROTTER 1/16 WINERY LLC,SANTA ROSA,Sonoma,,1208 RINCON MEADOWS CT,Food Service,ABC License Data
TUSQUE WINES,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
TWO AMIGOS WINERY,SANTA ROSA,Sonoma,,630 MADRONE CT,Food Service,ABC License Data
UNION HOTEL RESTAURANT,SANTA ROSA,Sonoma,,280 MISSION BLVD,Restaurant,ABC License Data
VALIANCE WINES,SANTA ROSA,Sonoma,,3360 COFFEY LN,Food Service,ABC License Data
VALLEY OF THE MOON CLUB RESTAURANT,SANTA ROSA,Sonoma,,7025 OAKMONT DR,Restaurant,ABC License Data
VALLEY OF THE MOON FAST FILL MARKET,SANTA ROSA,Sonoma,,5855 SONOMA HWY,Food Service,ABC License Data
VAUGHN DUFFY WINES,SANTA ROSA,Sonoma,,3358 COFFEY LN,Food Service,ABC License Data
VIETHAI CUISINE,SANTA ROSA,Sonoma,,320 W 3RD ST,Asian Restaurant,ABC License Data
VILLAGE CAFE,SANTA ROSA,Sonoma,,2575 GUERNEVILLE RD,Restaurant,ABC License Data
VINEYARD CREEK MARKET,SANTA ROSA,Sonoma,,275 AVIATION BLVD,Food Service,ABC License Data
VINIFY WINE SERVICES,SANTA ROSA,Sonoma,,3358 COFFEY LN,Food Service,ABC License Data
VINTAGE WINE ESTATES,SANTA ROSA,Sonoma,,205 CONCOURSE BLVD,Food Service,ABC License Data
WAGON WHEEL LIQUORS,SANTA ROSA,Sonoma,,960 W COLLEGE AVE,Food Service,ABC License Data
WAGS & WINE,SANTA ROSA,Sonoma,,5468 SKYLANE BLVD,Food Service,ABC License Data
WALLYS LIQUOR & DELI,SANTA ROSA,Sonoma,,3088 MARLOW RD,Food Service,ABC License Data
WALTER HANSEL WINE BISTRO  LLC,SANTA ROSA,Sonoma,,3535 GUERNEVILLE RD,Food Service,ABC License Data
WALTER HANSEL WINERY,SANTA ROSA,Sonoma,,5465 HALL RD,Food Service,ABC License Data
WATKINS FAMILY WINERY,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
WATKINS FAMILY WINERY  LLC,SANTA ROSA,Sonoma,,3741 BEAUFORD PL,Food Service,ABC License Data
WHAT'S THE PHO,SANTA ROSA,Sonoma,,462 LARKFIELD CENTER,Food Service,ABC License Data
WHIPSMART WINE COMPANY,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
WIKIUP RACQUET & SWIM CLUB INC,SANTA ROSA,Sonoma,,500 WIKIUP DR,Food Service,ABC License Data
WILD OAK SADDLE CLUB,SANTA ROSA,Sonoma,,550 WHITE OAK DR,Food Service,ABC License Data
WILLI'S WINE BAR,SANTA ROSA,Sonoma,,1415 TOWN AND COUNTRY DR,Bar,ABC License Data
WILLIBEES WINES & SPIRITS,SANTA ROSA,Sonoma,,700 THIRD ST,Food Service,ABC License Data
WILLOWSIDE FARM & WINERY,SANTA ROSA,Sonoma,,1792 WILLOWSIDE RD,Food Service,ABC License Data
WINE COUNTRY CONNECTION  LLC,SANTA ROSA,Sonoma,,3633 REGIONAL PKWY,Food Service,ABC License Data
WINE COUNTRY CONNECTIONS  LLC,SANTA ROSA,Sonoma,,3633 REGIONAL PKWY,Food Service,ABC License Data
WINE HEIST,SANTA ROSA,Sonoma,,703 2ND ST,Food Service,ABC License Data
WINE HOOLIGANS,SANTA ROSA,Sonoma,,980 AIRWAY CT,Food Service,ABC License Data
WINE LANGUAGE LLC,SANTA ROSA,Sonoma,,5570 SKYLANE BLVD,Food Service,ABC License Data
WINE SPECTRUM INC THE,SANTA ROSA,Sonoma,,3510 UNOCAL PL,Food Service,ABC License Data
WINE SPECTRUM INC. THE,SANTA ROSA,Sonoma,,981 AIRWAY CT,Food Service,ABC License Data
WINE SPECTRUM THE,SANTA ROSA,Sonoma,,981 AIRWAY CT,Food Service,ABC License Data
WINESPIES  THE,SANTA ROSA,Sonoma,,1375 CORPORATE CENTER PKWY,Food Service,ABC License Data
WINGSTOP SANTA 543,SANTA ROSA,Sonoma,,760 STONY POINT RD,Food Service,ABC License Data
WORLD MARKET,SANTA ROSA,Sonoma,,2685 SANTA ROSA AVE,Food Service,ABC License Data
XANDER SOREN WINES,SANTA ROSA,Sonoma,,1160 HOPPER AVE,Food Service,ABC License Data
YETI RESTAURANT,SANTA ROSA,Sonoma,,190 FARMERS LN,Restaurant,ABC License Data
YOUNGS MARKET COMPANY,SANTA ROSA,Sonoma,,256 SUTTON PL,Food Service,ABC License Data
ZEPALTAS WINES,SANTA ROSA,Sonoma,,2738 CANTERBURY DR,Food Service,ABC License Data
ZICKEFOOSE WINES,SANTA ROSA,Sonoma,,2416 W COLLEGE AVE,Food Service,ABC License Data
HALF WIT WINES,SEA RANCH,Sonoma,,41025 ANNAPOLIS RD,Food Service,ABC License Data
SEA RANCH GOLF LINKS,SEA RANCH,Sonoma,,49300 HIGHWAY 1,Food Service,ABC License Data
5 WELLS WINES LLC,SEBASTOPOL,Sonoma,,3905 FREI RD,Food Service,ABC License Data
ANDYS PRODUCE MARKET INC,SEBASTOPOL,Sonoma,,1691 GRAVENSTEIN HWY N,Food Service,ABC License Data
BILLS MARKET & DELI 2,SEBASTOPOL,Sonoma,,3195 GRAVENSTEIN HWY N,Food Service,ABC License Data
BOHEME WINES,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
BOX WINE COMPANY,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
CALEB LEISURE WINES,SEBASTOPOL,Sonoma,,7613 WASHINGTON AVE,Food Service,ABC License Data
CASTELLI WINERY,SEBASTOPOL,Sonoma,,9760 GREEN VALLEY RD,Food Service,ABC License Data
CIRQ WINERY,SEBASTOPOL,Sonoma,,6751 LAGUNA PARK WY,Food Service,ABC License Data
CMZ WINES,SEBASTOPOL,Sonoma,,3599 CELESTA CT,Food Service,ABC License Data
COMMUNITY MARKET,SEBASTOPOL,Sonoma,,6762 SEBASTOPOL AVE,Food Service,ABC License Data
COUNTRY WINE & LIQUOR,SEBASTOPOL,Sonoma,,865 GRAVENSTEIN HWY N,Food Service,ABC License Data
DARGENZIO WINERY @ SEBASTOPOL CFM,SEBASTOPOL,Sonoma,,6901 MCKINLEY ST,Food Service,ABC License Data
DEHLINGER WINERY,SEBASTOPOL,Sonoma,,4101 VINE HILL RD,Food Service,ABC License Data
DUTCH BILL CREEK WINERY,SEBASTOPOL,Sonoma,,3280 HARRISON GRADE RD,Food Service,ABC License Data
DUTTON ESTATE WINERY,SEBASTOPOL,Sonoma,,8757 GREEN VALLEY RD,Food Service,ABC License Data
ECO TERRENO WINES @ SEBASTOPOL CERTIFIED FARMER'S,SEBASTOPOL,Sonoma,,6908 WEEKS WAY,Food Service,ABC License Data
EL CORONEL MEXICAN RESTAURANT,SEBASTOPOL,Sonoma,,1015 GRAVENSTEIN HWY SOUTH,Mexican Restaurant,ABC License Data
EMME WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data
FALLON PLACE WINES,SEBASTOPOL,Sonoma,,950 WEST SEXTON RD,Food Service,ABC License Data
FANDEE'S RESTAURANT,SEBASTOPOL,Sonoma,,7824 COVERT LN,Restaurant,ABC License Data
FATHER JOHN WINES,SEBASTOPOL,Sonoma,,7411 E HURLBUT AVE,Food Service,ABC License Data
FERN BAR,SEBASTOPOL,Sonoma,,6780 DEPOT ST,Bar,ABC License Data
FIRCREST MARKET,SEBASTOPOL,Sonoma,,998 GRAVENSTEIN HWY,Food Service,ABC License Data
FITZ WINE CO.,SEBASTOPOL,Sonoma,,2064 HWY 116 N,Food Service,ABC License Data
FLOWERS VINEYARD & WINERY,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
FREEMAN VINEYARD & WINERY,SEBASTOPOL,Sonoma,,1300 MONTGOMERY RD,Food Service,ABC License Data
FURTHERMORE WINES,SEBASTOPOL,Sonoma,,3541 GRAVENSTEIN HWY N,Food Service,ABC License Data
GENERO'S DELI,SEBASTOPOL,Sonoma,,6760 MCKINLEY ST,Food Service,ABC License Data
GHOST OF AUTUMN WINE,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
GRAPECRAFT WINE MARKETING,SEBASTOPOL,Sonoma,,1365 GRAVENSTEIN HWY S,Food Service,ABC License Data
HESS COLLECTION WINERY THE,SEBASTOPOL,Sonoma,,6761 MCKINLEY ST,Food Service,ABC License Data
HILL OF TARA WINERY,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
HOPMONK TAVERN,SEBASTOPOL,Sonoma,,230 PETALUMA AVE,Bar,ABC License Data
JAIMEE MOTLEY WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data
JJ CUSTOM WINES,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
KATHMANDU CAFE AND GRILL,SEBASTOPOL,Sonoma,,6761 SEBASTOPOL AVE,Restaurant,ABC License Data
KELTOM ROOTS WINES,SEBASTOPOL,Sonoma,,1609B FURLONG RD,Food Service,ABC License Data
KOSHO JAPANESE RESTAURANT,SEBASTOPOL,Sonoma,,6750 MCKINLEY ST,Restaurant,ABC License Data
KOSTA BROWNE WINES,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
KUKERI WINES,SEBASTOPOL,Sonoma,,1446 INDUSTRIAL AVE,Food Service,ABC License Data
LA ROCHELLE WINES,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
LINEAGE WINERY LLC,SEBASTOPOL,Sonoma,,3637 FREI RD,Food Service,ABC License Data
LYNMAR ESTATE WINERY,SEBASTOPOL,Sonoma,,3905 FREI RD,Food Service,ABC License Data
MARCHELLE WINES,SEBASTOPOL,Sonoma,,2064 HWY 116 N,Food Service,ABC License Data
MARIMAR ESTATE VINEYARDS & WINERY,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data
MARTHA'S OLD MEXICO RESTAURANT,SEBASTOPOL,Sonoma,,305 N MAIN ST,Restaurant,ABC License Data
MAYLENA WINES,SEBASTOPOL,Sonoma,,4115 ROSS RD,Food Service,ABC License Data
MCILROY WINES,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
MEADOWCROFT WINES,SEBASTOPOL,Sonoma,,1446 INDUSTRIAL AVE,Food Service,ABC License Data
MERRY EDWARDS WINERY,SEBASTOPOL,Sonoma,,2959 HIGHWAY 116 N,Food Service,ABC License Data
MI PUEBLO MEXICAN RESTAURANT,SEBASTOPOL,Sonoma,,173 PLEASANT HILL AVE N,Mexican Restaurant,ABC License Data
MOMBOS PIZZA,SEBASTOPOL,Sonoma,,560 GRAVENSTEIN HWY N,Food Service,ABC License Data
NAIDU WINES,SEBASTOPOL,Sonoma,,2567 BLUCHER VALLEY RD,Food Service,ABC License Data
NAMASTE KITCHEN,SEBASTOPOL,Sonoma,,7225 HEALDSBURG AVE,Food Service,ABC License Data
OCHOAS MEXICAN RESTAURANT,SEBASTOPOL,Sonoma,,777 GRAVENSTEIN HWY N,Mexican Restaurant,ABC License Data
OWL RIDGE WINES,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
PACIFIC MARKETS  #14,SEBASTOPOL,Sonoma,,550 GRAVENSTEIN HWY N,Food Service,ABC License Data
PAUL HOBBS WINERY,SEBASTOPOL,Sonoma,,2064 GRAVENSTEIN HWY N,Food Service,ABC License Data
PAUL HOBBS WINERY LP,SEBASTOPOL,Sonoma,,3355 GRAVENSTEIN HWY N,Food Service,ABC License Data
PAX MAHLE WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data
PLEIADES WINE COMPANY,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
R&B MARKET AND LIQUOR,SEBASTOPOL,Sonoma,,1130 GRAVENSTEIN HWY S,Food Service,ABC License Data
RADIO-COTEAU WINE CELLARS,SEBASTOPOL,Sonoma,,2040 BARLOW LN,Food Service,ABC License Data
RAEN WINES,SEBASTOPOL,Sonoma,,6780 MCKINLEY ST,Food Service,ABC License Data
RED CAR WINE COMPANY,SEBASTOPOL,Sonoma,,8400 GRATON RD,Food Service,ABC License Data
REICHWAGE WINERY,SEBASTOPOL,Sonoma,,1689 PLEASANT HILL RD,Food Service,ABC License Data
RIVER ROAD WINES,SEBASTOPOL,Sonoma,,5220 ROSS RD,Food Service,ABC License Data
RUBIO FAMILY WINES  LLC,SEBASTOPOL,Sonoma,,4950 ROSS RD,Food Service,ABC License Data
SCHERRER WINERY,SEBASTOPOL,Sonoma,,4940 ROSS RD,Food Service,ABC License Data
SEBASTOPOL GOLF COURSE,SEBASTOPOL,Sonoma,,2881 SCOTT RD,Food Service,ABC License Data
SEBASTOPOL LIQUOR & DELI,SEBASTOPOL,Sonoma,,6800 SEBASTOPOL AVE,Food Service,ABC License Data
SEBASTOPOL SUNSHINE CAFE,SEBASTOPOL,Sonoma,,124 S MAIN ST,Restaurant,ABC License Data
SEQUOIA MINI MART,SEBASTOPOL,Sonoma,,1382 GRAVENSTEIN HWY S,Food Service,ABC License Data
SHANE WINES,SEBASTOPOL,Sonoma,,7931 VIOLA CT,Food Service,ABC License Data
SIMPATICO WINE COMPANY,SEBASTOPOL,Sonoma,,2030 BARLOW LN,Food Service,ABC License Data
SINGER WINE,SEBASTOPOL,Sonoma,,7361 BAKER LN,Food Service,ABC License Data
SIX CLOVES WINES,SEBASTOPOL,Sonoma,,7620 HEALDSBURG AVE,Food Service,ABC License Data
SMALL VINES WINES,SEBASTOPOL,Sonoma,,2160 GREEN HILL RD,Food Service,ABC License Data
SONOMA WINE SHOP,SEBASTOPOL,Sonoma,,2295 GRAVENSTEIN HWY S,Food Service,ABC License Data
SUSHI HANA,SEBASTOPOL,Sonoma,,6930 BURNETT ST,Food Service,ABC License Data
SUSHI TOZAI,SEBASTOPOL,Sonoma,,7531 HEALDSBURG AVE,Food Service,ABC License Data
TAFT STREET WINERY,SEBASTOPOL,Sonoma,,2030 BARLOW LN,Food Service,ABC License Data
THAI POT,SEBASTOPOL,Sonoma,,6961 SEBASTOPOL AVE,Asian Restaurant,ABC License Data
THE LITTORAI WINES,SEBASTOPOL,Sonoma,,788 GOLD RIDGE RD,Food Service,ABC License Data
VIVA MEXICANA,SEBASTOPOL,Sonoma,,841 GRAVENSTEIN HWY S,Mexican Restaurant,ABC License Data
WINE SELECTION THE,SEBASTOPOL,Sonoma,,6871 ABBOTT AVE,Food Service,ABC License Data
WINESECRETS,SEBASTOPOL,Sonoma,,1365 GRAVENSTEIN HWY S,Food Service,ABC License Data
WINEWORKS SEBASTOPOL,SEBASTOPOL,Sonoma,,870 GRAVENSTEIN HWY N,Food Service,ABC License Data
WINNER'S CIRCLE WINERY,SEBASTOPOL,Sonoma,,4940 ROSS RD,Food Service,ABC License Data
ACTA WINE,SONOMA,Sonoma,,28700 ARNOLD DR,Food Service,ABC License Data
ADELANTE WINE,SONOMA,Sonoma,,17854 CARRIGER RD,Food Service,ABC License Data
ADOBE ROAD WINERY,SONOMA,Sonoma,,481 1ST ST W,Food Service,ABC License Data
ANABA WINES,SONOMA,Sonoma,,60 BONNEAU RD,Food Service,ABC License Data
AUSTRAL WINES LLC,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
AUTEUR WINES,SONOMA,Sonoma,,373 1ST ST W,Food Service,ABC License Data
BARNARD GRIFFIN INC,SONOMA,Sonoma,,20580 8TH ST E,Bar,ABC License Data
BARTHOLOMEW ESTATE WINERY,SONOMA,Sonoma,,1000 VINEYARD LN,Bar,ABC License Data
BASQUE BOULANGERIE CAFE,SONOMA,Sonoma,,460 1ST ST E,Restaurant,ABC License Data
BEDROCK WINE COMPANY,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
BERKELEY & STUART WINE COMPANY,SONOMA,Sonoma,,18361 RIVERSIDE DR,Food Service,ABC License Data
BERTHOUD WINERY,SONOMA,Sonoma,,1265 CRAIG AVE,Food Service,ABC License Data
BIG VILLAGE WINE COMPANY,SONOMA,Sonoma,,21692 8TH ST E,Food Service,ABC License Data
BIRDHORSE WINES,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
BLACKPOOLMATT'S WINE CLUB,SONOMA,Sonoma,,445 2ND ST W,Food Service,ABC License Data
BONNEAU WINERY,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
BORDES WINES,SONOMA,Sonoma,,21783 CHAMPLIN CREEK LN,Food Service,ABC License Data
BROADWAY MARKET,SONOMA,Sonoma,,20511 BROADWAY,Food Service,ABC License Data
BRONCO WINE COMPANY,SONOMA,Sonoma,,20580 8TH ST E,Food Service,ABC License Data
BUENA VISTA WINERY,SONOMA,Sonoma,,18000 OLD WINERY RD,Food Service,ABC License Data
BUMP CITY WINE CO.,SONOMA,Sonoma,,23355 MILLERICK RD,Food Service,ABC License Data
BURGERS & VINE BBQ JOINT,SONOMA,Sonoma,,400 1ST ST E,Food Service,ABC License Data
BYDAND WINES,SONOMA,Sonoma,,1690 CARNEROS MEADOWS LN,Food Service,ABC License Data
CAFE LA HAYE  LLC,SONOMA,Sonoma,,140 E NAPA ST,Restaurant,ABC License Data
CALEB LEISURE WINES,SONOMA,Sonoma,,521 BROADWAY,Food Service,ABC License Data
CALIFORNIA WINE SALES,SONOMA,Sonoma,,22455 BROADWAY,Food Service,ABC License Data
CALIFORNIA WINERIES & VINEYARDS,SONOMA,Sonoma,,21660 8TH ST E,Food Service,ABC License Data
CAMINO WINES,SONOMA,Sonoma,,1450 NUT TREE LN,Food Service,ABC License Data
CARNEROS DELI,SONOMA,Sonoma,,23001 ARNOLD DR,Food Service,ABC License Data
CARNEROS HILLS WINERY,SONOMA,Sonoma,,27000 RAMAL RD,Food Service,ABC License Data
CARNEROS WINE COMPANY INC,SONOMA,Sonoma,,21481 8TH ST E,Food Service,ABC License Data
COBB WINES,SONOMA,Sonoma,,64 BONNEAU RD,Food Service,ABC License Data
